GeneID	SystemCode	LogFold	rawp	adjp	Symbol	avg-AML	avg-cellHarmony-Reference
ENSMUSG00000022263	En	1.11013575915	8.50066826801e-10	5.77743029275e-08	Trio	1.74094799115	0.630812231995
ENSMUSG00000053398	En	-2.52450170477	8.51638693998e-10	5.77743029275e-08	Phgdh	4.27256858566	6.79707029042
ENSMUSG00000046727	En	0.804775450906	8.95092119063e-10	6.04659275367e-08	Cystm1	0.847870556844	0.0430951059375
ENSMUSG00000039783	En	1.4739930541	9.121508655e-10	6.13593922549e-08	Kmo	1.8676837377	0.393690683598
ENSMUSG00000021037	En	-2.36085089836	9.42033134146e-10	6.31043953041e-08	Ahsa1	3.67218707233	6.0330379707
ENSMUSG00000025491	En	3.20636523565	1.0162563252e-09	6.77927656938e-08	Ifitm1	7.44098556182	4.23462032617
ENSMUSG00000030220	En	-1.13787251572	1.03058130752e-09	6.84630984787e-08	Arhgdib	10.2499018175	11.3877743332
Mycl	Sy	0.719474006097	1.07934232953e-09	7.14060772553e-08	Mycl	0.798650997333	0.0791769912364
ENSMUSG00000032959	En	-2.06647349565	1.10010150087e-09	7.24799383904e-08	Pebp1	5.29554414025	7.3620176359
ENSMUSG00000039356	En	-0.956266550212	1.18639507721e-09	7.78450212544e-08	Exosc2	6.88812564189	7.8443921921
ENSMUSG00000035148	En	0.769950144187	1.22668773618e-09	8.0160288393e-08	Gpr33	0.769950144187	0.0
ENSMUSG00000001228	En	-2.33289753875	1.26692151883e-09	8.21700450304e-08	Uhrf1	2.94503177261	5.27792931137
ENSMUSG00000037221	En	-2.09024584153	1.26770775281e-09	8.21700450304e-08	Mospd3	0.971108356031	3.06135419756
ENSMUSG00000017057	En	0.71765778725	1.32200344624e-09	8.53438515093e-08	Il13ra1	0.751938459563	0.0342806723125
ENSMUSG00000054766	En	-1.19565482234	1.35102157785e-09	8.68668894034e-08	Set	9.65912244257	10.8547772649
ENSMUSG00000021759	En	0.799035482971	1.39424112604e-09	8.92872017119e-08	Ppap2a	1.06155386474	0.262518381769
ENSMUSG00000029430	En	-1.7078874102	1.45825293691e-09	9.30144602385e-08	Ran	6.93626347496	8.64415088516
ENSMUSG00000037649	En	2.47259941663	1.56498504763e-09	9.94262325894e-08	H2-DMa	7.58262268565	5.11002326901
Pirb	Sy	1.33956040221	1.70838196194e-09	1.07606510576e-07	Pirb	1.73920584038	0.39964543816
ENSMUSG00000014074	En	-1.30022679837	1.71136425987e-09	1.07606510576e-07	Rnf168	2.1650452138	3.46527201218
ENSMUSG00000001739	En	-2.31713022872	1.71390757007e-09	1.07606510576e-07	Cldn15	0.717305370323	3.03443559905
ENSMUSG00000028410	En	-1.42856525202	1.74099417688e-09	1.0888014364e-07	Dnaja1	5.40664635598	6.835211608
ENSMUSG00000009350	En	-3.73505130721	1.75094333367e-09	1.09076275378e-07	Mpo	6.4067744463	10.1418257535
ENSMUSG00000037991	En	-0.906651846705	1.79107535847e-09	1.11143862361e-07	Rmi2	0.993753964906	1.90040581161
ENSMUSG00000033220	En	-1.46078651112	1.83013830409e-09	1.13129398643e-07	Rac2	7.15347462312	8.61426113424
ENSMUSG00000069072	En	-0.754071587117	1.88057298683e-09	1.15799898151e-07	Slc7a14	3.15598666069	3.9100582478
ENSMUSG00000022261	En	0.941503897475	1.94221443949e-09	1.19137368491e-07	Sdc2	1.12861055139	0.18710665391
ENSMUSG00000032436	En	-2.28168368911	2.05434544674e-09	1.2553462062e-07	Cmtm7	3.8349548443	6.11663853341
ENSMUSG00000071478	En	1.11070122263	2.11415234526e-09	1.28698019193e-07	Hist1h2ad	1.46239140503	0.351690182405
ENSMUSG00000026864	En	-1.99377239042	2.18719871525e-09	1.3264034633e-07	Hspa5	6.74100706194	8.73477945236
ENSMUSG00000036526	En	0.652057512088	2.31015398065e-09	1.3956817068e-07	Card11	0.696882295604	0.0448247835163
ENSMUSG00000040532	En	-2.4304368255	2.556354303e-09	1.53861775906e-07	Abhd11	1.96424380703	4.39468063253
ENSMUSG00000026655	En	-2.07033082585	2.67197716643e-09	1.60218555935e-07	Fam107b	5.18620225092	7.25653307677
ENSMUSG00000019866	En	0.678398647895	2.81237476975e-09	1.68007910685e-07	Aim1	0.737784609781	0.0593859618859
ENSMUSG00000024181	En	-2.5110739054	3.04381846413e-09	1.81158117512e-07	Mrpl28	3.43063635751	5.94171026291
ENSMUSG00000025364	En	-2.19138755489	3.17810214307e-09	1.88449686336e-07	Pa2g4	4.97669009694	7.16807765183
ENSMUSG00000059883	En	2.19623624128	3.6631060672e-09	2.16407114892e-07	Irak4	5.19317140304	2.99693516176
ENSMUSG00000057135	En	0.675462095958	3.70090365387e-09	2.17836277568e-07	Scimp	0.675462095958	0.0
ENSMUSG00000041859	En	-2.28860713772	4.07998609736e-09	2.39269514354e-07	Mcm3	4.15536513438	6.44397227209
ENSMUSG00000023045	En	-0.760830265415	4.2634217619e-09	2.49114534336e-07	Soat2	2.31487356404	3.07570382946
Kmt2d	Sy	-0.749305761229	4.32594545781e-09	2.51848679198e-07	Kmt2d	3.94070114358	4.69000690481
ENSMUSG00000032399	En	-0.744021388941	4.87127185272e-09	2.82569066529e-07	Rpl4	11.115085628	11.859107017
ENSMUSG00000053318	En	1.06126936691	5.1034075078e-09	2.94965899639e-07	Slamf8	1.3720511131	0.310781746196
ENSMUSG00000095687	En	-2.15767667886	5.16171538133e-09	2.97262817464e-07	Rnaset2a	2.51700246376	4.67467914263
ENSMUSG00000060795	En	-2.27142041223	5.25413471414e-09	3.01500705281e-07	Gm13363	5.07236771269	7.34378812492
ENSMUSG00000056124	En	-1.51837026093	5.42640331285e-09	3.10273989424e-07	B4galt6	0.472029859562	1.99040012049
ENSMUSG00000026395	En	1.92645181826	5.52654667786e-09	3.14875488657e-07	Ptprc	6.84030257145	4.91385075318
ENSMUSG00000083311	En	-1.83631516122	5.5885170794e-09	3.17277157593e-07	Gm5643	4.92745773483	6.76377289606
ENSMUSG00000054717	En	-1.5871106061	5.9887219614e-09	3.37603657049e-07	Hmgb2	6.24084587337	7.82795647948
ENSMUSG00000060802	En	0.628569942137	6.06238163086e-09	3.40556947053e-07	B2m	12.0383152353	11.4097452932
ENSMUSG00000031129	En	1.39759720078	6.26506384694e-09	3.50712140523e-07	Slc9a9	1.98217552715	0.584578326364
ENSMUSG00000004897	En	-1.73647544771	6.7197939149e-09	3.74856796437e-07	Hdgf	4.29123661884	6.02771206655
ENSMUSG00000032841	En	0.946046042059	6.90574526272e-09	3.83892297417e-07	Prr5l	1.26997009421	0.323924052149
ENSMUSG00000003355	En	-2.10320617225	7.3570890709e-09	4.07567460294e-07	Fkbp11	0.503121783542	2.60632795579
ENSMUSG00000028108	En	0.975934293036	7.59857972624e-09	4.19494004887e-07	Ecm1	1.14723780654	0.171303513505
ENSMUSG00000032397	En	-2.45350406017	7.71438697793e-09	4.2442383339e-07	Tipin	3.83519736974	6.2887014299
ENSMUSG00000000290	En	2.19274952064	7.74980844426e-09	4.2491244244e-07	Itgb2	4.10996039307	1.91721087243
ENSMUSG00000072235	En	2.20591330927	7.8135856335e-09	4.26947119428e-07	Tuba1a	4.68530731228	2.47939400301
ENSMUSG00000026170	En	1.35506528502	8.26238266251e-09	4.49934511656e-07	Cyp27a1	1.72923465718	0.374169372152
ENSMUSG00000068396	En	0.718939345845	8.53113328077e-09	4.62994724831e-07	Rpl34-ps1	10.4461113871	9.72717204128
ENSMUSG00000020111	En	-2.061936081	9.01939889387e-09	4.87839784766e-07	Micu1	0.759345872604	2.8212819536
ENSMUSG00000083022	En	-0.866419973964	9.44250316836e-09	5.09004968772e-07	Rps15a-ps6	4.34942923361	5.21584920758
ENSMUSG00000048376	En	1.48895850318	9.59210356486e-09	5.15334154609e-07	F2r	2.12483127339	0.635872770201
ENSMUSG00000087107	En	-1.870892449	9.94581963189e-09	5.32550409052e-07	AI662270	6.32276850972	8.19366095871
ENSMUSG00000056394	En	-1.99616718375	1.03065982016e-08	5.50028790692e-07	Lig1	2.13101835272	4.12718553646
ENSMUSG00000005687	En	-1.38657690877	1.09051870447e-08	5.80040015233e-07	Bcas2	4.85672609423	6.24330300299
ENSMUSG00000067924	En	1.12367884359	1.13788452296e-08	6.00516356626e-07	Cxx1b	1.55806210196	0.434383258364
ENSMUSG00000024966	En	-2.23265075751	1.13949481319e-08	6.00516356626e-07	Stip1	3.41919915291	5.65184991041
ENSMUSG00000032215	En	-1.8826929292	1.14026840983e-08	6.00516356626e-07	Rsl24d1	4.47837507864	6.36106800784
ENSMUSG00000027907	En	1.55432652498	1.20073322875e-08	6.30286524335e-07	S100a11	10.4996586668	8.94533214179
ENSMUSG00000022881	En	-2.41257485124	1.20995474264e-08	6.33051484631e-07	Rfc4	2.38644764111	4.79902249235
ENSMUSG00000024975	En	-1.46311608221	1.25827555514e-08	6.56188652699e-07	Pdcd4	7.22628190414	8.68939798635
ENSMUSG00000039208	En	0.658866680868	1.27657339976e-08	6.63569484746e-07	Metrnl	0.714301556104	0.0554348752364
ENSMUSG00000026019	En	-2.1409816202	1.29637611864e-08	6.71682254351e-07	Wdr12	3.10643440933	5.24741602954
ENSMUSG00000030417	En	-2.16882478445	1.32638819264e-08	6.85015321427e-07	Pdcd5	3.55553662841	5.72436141285
ENSMUSG00000018666	En	-1.76652855802	1.47961030836e-08	7.61690065494e-07	Cbx1	3.10448013528	4.8710086933
ENSMUSG00000037242	En	1.46131346883	1.52238606195e-08	7.81198745252e-07	Clic4	2.47842004261	1.01710657378
ENSMUSG00000078771	En	2.00288396572	1.55156456577e-08	7.93627753931e-07	Evi2a	3.39328437633	1.39040041061
ENSMUSG00000079111	En	-1.4426728587	1.57840519058e-08	8.04785576472e-07	Kdelr2	6.23772394572	7.68039680442
ENSMUSG00000053553	En	-1.81957429524	1.62170914024e-08	8.24240105879e-07	3110082I17Rik	0.7093156075	2.52888990274
ENSMUSG00000024974	En	-1.73321847968	1.6589633124e-08	8.40506412389e-07	Smc3	3.52389724813	5.25711572781
ENSMUSG00000023944	En	-0.983107534929	1.69761398439e-08	8.52240602253e-07	Hsp90ab1	10.3226598813	11.3057674162
ENSMUSG00000027597	En	-2.32091423372	1.69809339237e-08	8.52240602253e-07	Ahcy	2.60704475541	4.92795898913
ENSMUSG00000055762	En	-1.93657290166	1.80940574311e-08	9.04476791806e-07	Eef1d	4.81033307409	6.74690597576
ENSMUSG00000004837	En	0.717634124885	1.81347314285e-08	9.04476791806e-07	Grap	0.774630429948	0.0569963050625
ENSMUSG00000079018	En	-2.00233157705	1.82429688089e-08	9.07049474006e-07	Ly6c1	1.23934892156	3.24168049862
ENSMUSG00000046711	En	-2.07644854409	1.90024767562e-08	9.41887470176e-07	Hmga1	2.42600907791	4.50245762199
ENSMUSG00000044456	En	-1.87642238559	1.91550523085e-08	9.46519714381e-07	Rin3	1.57876371111	3.45518609671
ENSMUSG00000018340	En	2.32083551733	1.95110168641e-08	9.61142707676e-07	Anxa6	5.44778850809	3.12695299076
ENSMUSG00000001123	En	-2.22376835135	2.00771508148e-08	9.85997498605e-07	Lgals9	5.48758265516	7.71135100651
ENSMUSG00000001016	En	-2.09292525954	2.04824123446e-08	1.00282391938e-06	Ilf2	3.58888184951	5.68180710905
ENSMUSG00000039109	En	-2.39964044217	2.1114639041e-08	1.02971201428e-06	F13a1	0.580959293479	2.98059973565
ENSMUSG00000021811	En	-2.1722733934	2.1160228151e-08	1.02971201428e-06	Dnajc9	2.8681596969	5.04043309029
ENSMUSG00000022941	En	-0.866578320259	2.24314961481e-08	1.08539371479e-06	Ripply3	1.80716288489	2.67374120514
ENSMUSG00000002058	En	1.3436909969	2.24400574389e-08	1.08539371479e-06	Unc119	1.93611927354	0.592428276641
ENSMUSG00000030589	En	1.00847244904	2.3541247912e-08	1.1352270454e-06	Rasgrp4	1.36576313923	0.357290690193
ENSMUSG00000041481	En	2.37025488628	2.55932268654e-08	1.23047315951e-06	Serpina3g	4.58250981642	2.21225493014
ENSMUSG00000026872	En	-1.5179267715	2.9033309053e-08	1.39168646089e-06	Zeb2	1.0006043296	2.5185311011
ENSMUSG00000000732	En	0.799707080923	3.20043398513e-08	1.52496869351e-06	Icosl	1.04747688245	0.247769801524
ENSMUSG00000051579	En	-1.78269507694	3.26826795669e-08	1.55266973254e-06	Tceal8	0.972625049562	2.75532012651
ENSMUSG00000048007	En	-2.29397888562	3.31208828445e-08	1.56883235012e-06	Timm8a1	2.44651600715	4.74049489277
ENSMUSG00000038608	En	1.69184469172	3.99514831971e-08	1.88124484114e-06	Dock10	4.2651419448	2.57329725308
ENSMUSG00000005447	En	1.8246018875	4.01664420975e-08	1.88582034599e-06	Pafah1b3	3.30415384862	1.47955196113
ENSMUSG00000039515	En	-1.7546395038	4.0654046528e-08	1.8991396159e-06	Ppp2r4	1.67783541842	3.43247492222
ENSMUSG00000035042	En	0.968550387662	4.06873759058e-08	1.8991396159e-06	Ccl5	1.13593156571	0.167381178046
ENSMUSG00000030055	En	1.41636558473	4.08343222272e-08	1.90025384245e-06	Rab43	2.33458333442	0.91821774969
ENSMUSG00000032086	En	-1.91129103181	4.09486305837e-08	1.90025384245e-06	Bace1	1.39041192204	3.30170295386
ENSMUSG00000052160	En	2.04936582698	4.15810149075e-08	1.92402326205e-06	Pld4	3.53938116264	1.49001533565
ENSMUSG00000027405	En	-2.11349642426	4.17363342692e-08	1.92564470216e-06	Nop56	5.18478350358	7.29827992784
ENSMUSG00000050043	En	-2.28075089327	4.19639839331e-08	1.93058443324e-06	Tmx2	2.51305814229	4.79380903556
ENSMUSG00000035891	En	-1.42245539777	4.32890898701e-08	1.98584048373e-06	Cerk	0.181174022958	1.60362942073
ENSMUSG00000031708	En	-1.62511725517	4.37656680735e-08	2.00196670245e-06	Tecr	7.06398418433	8.6891014395
ENSMUSG00000020089	En	-2.30133988288	4.44494074693e-08	2.02745018115e-06	Ppa1	2.91589135785	5.21723124074
ENSMUSG00000044533	En	-1.13076495938	4.57938848227e-08	2.08284118185e-06	Rps2	8.82456858977	9.95533354915
ENSMUSG00000035835	En	-1.58290249425	4.63635627298e-08	2.09762227983e-06	BC005764	0.974944113823	2.55784660807
ENSMUSG00000024346	En	-1.85258520057	4.63809048758e-08	2.09762227983e-06	Pfdn1	3.00774869227	4.86033389285
ENSMUSG00000003545	En	-1.56240048663	4.66053712081e-08	2.10183660012e-06	Fosb	0.668191326635	2.23059181326
ENSMUSG00000036371	En	-1.1419618507	4.79648425399e-08	2.15707058726e-06	Serbp1	5.24900804875	6.39096989945
ENSMUSG00000052310	En	1.13105432811	4.85525309597e-08	2.17738381138e-06	Slc39a1	6.28558959679	5.15453526868
ENSMUSG00000000902	En	-2.12275485498	4.93457065258e-08	2.19957735901e-06	Smarcb1	2.96535174085	5.08810659583
ENSMUSG00000058672	En	1.16992146411	4.95042559537e-08	2.19957735901e-06	Tubb2a	1.51339903667	0.34347757256
ENSMUSG00000037169	En	1.41363973931	4.95782763613e-08	2.19957735901e-06	Mycn	2.03828492403	0.624645184726
ENSMUSG00000029447	En	-1.85206236832	4.95969660589e-08	2.19957735901e-06	Cct6a	5.56782062172	7.41988299004
ENSMUSG00000025395	En	-2.1920751818	5.08597276749e-08	2.24934872949e-06	Prim1	2.05934853088	4.25142371267
ENSMUSG00000074918	En	-2.3641528496	5.13762514958e-08	2.265933296e-06	5430417L22Rik	3.70164194639	6.06579479598
ENSMUSG00000028676	En	-1.69751388219	5.1946290165e-08	2.28478050973e-06	Srsf10	4.31254530915	6.01005919133
ENSMUSG00000063856	En	-0.614029738924	5.37825814815e-08	2.35906610827e-06	Gpx1	11.5253787232	12.1394084621
ENSMUSG00000017002	En	-2.51801678221	5.67563617975e-08	2.48270314857e-06	Slpi	1.71134825857	4.22936504079
ENSMUSG00000020818	En	-1.08713176929	5.81182002333e-08	2.53534710009e-06	Mfsd11	2.94861220158	4.03574397087
ENSMUSG00000020649	En	-2.51674495595	5.96058503284e-08	2.58615085029e-06	Rrm2	2.89816474303	5.41490969898
ENSMUSG00000032496	En	1.5521016993	5.98780428673e-08	2.58816525367e-06	Ltf	2.00341736845	0.451315669144
ENSMUSG00000009575	En	-1.90076302973	5.99755970712e-08	2.58816525367e-06	Cbx5	3.71762540745	5.61838843717
ENSMUSG00000015970	En	-1.32804537183	6.35240633987e-08	2.7339254167e-06	Chdh	0.24703462574	1.57507999757
ENSMUSG00000027018	En	-2.27001320682	6.41371555947e-08	2.75291115569e-06	Hat1	2.84646562887	5.11647883569
ENSMUSG00000073557	En	-0.807812625375	6.6402219843e-08	2.8425121382e-06	Ppp1r12b	1.44687710744	2.25468973281
ENSMUSG00000057322	En	0.7607880298	6.71041767594e-08	2.86490098645e-06	Rpl38	10.7085675965	9.94777956673
ENSMUSG00000062397	En	-1.40849396267	6.8036970062e-08	2.89699970929e-06	Zfp706	5.01851362894	6.42700759161
ENSMUSG00000017499	En	-1.85466640525	7.14890617673e-08	3.02881877124e-06	Cdc6	0.948299386115	2.80296579136
ENSMUSG00000039206	En	1.8303338139	7.15111490025e-08	3.02881877124e-06	Daglb	4.19817586426	2.36784205036
ENSMUSG00000073490	En	0.922769106798	7.54091603344e-08	3.18548986004e-06	AI607873	1.20529773127	0.282528624473
ENSMUSG00000027067	En	-1.81105137176	7.74393703985e-08	3.26264294758e-06	Ssrp1	4.28928222752	6.10033359928
ENSMUSG00000094752	En	-0.76243906411	8.81139284046e-08	3.69294239204e-06	Vmn2r-ps129	2.68824581522	3.45068487933
ENSMUSG00000029730	En	-2.22138422002	8.94330208145e-08	3.73844037399e-06	Mcm7	3.96232474369	6.1837089637
ENSMUSG00000034723	En	-1.88095117653	9.45596335986e-08	3.94244722373e-06	Tmx4	1.60437494858	3.48532612512
1600010M07Rik	Sy	0.842534742861	9.60380509744e-08	3.99368622364e-06	1600010M07Rik	0.97307320775	0.130538464889
ENSMUSG00000020646	En	0.634791500197	9.71315591068e-08	4.02869497746e-06	Mboat2	0.690298501604	0.0555070014076
ENSMUSG00000001175	En	0.955241358252	1.00352855192e-07	4.15154835043e-06	Calm1	8.72301951026	7.76777815201
ENSMUSG00000052293	En	-2.12000820661	1.02154249747e-07	4.21517922279e-06	Taf9	4.55907128374	6.67907949035
ENSMUSG00000020125	En	-3.91968964264	1.0471936181e-07	4.30991512231e-06	Elane	4.13542917673	8.05511881937
ENSMUSG00000045983	En	-1.46811097554	1.05215461836e-07	4.31922959999e-06	Eif4g1	2.35347668989	3.82158766543
ENSMUSG00000022048	En	2.1962912262	1.06004685657e-07	4.34049876563e-06	Dpysl2	7.28208264289	5.08579141669
ENSMUSG00000041754	En	-2.50585601004	1.10419459409e-07	4.50973353351e-06	Trem3	1.46765495931	3.97351096936
ENSMUSG00000062867	En	-2.02448198528	1.12148708597e-07	4.56870438838e-06	Impdh2	5.57073168946	7.59521367474
ENSMUSG00000030189	En	-1.81366295312	1.14281380375e-07	4.64376878125e-06	Ybx3	3.19788666395	5.01154961707
ENSMUSG00000085882	En	-1.04689748972	1.15913434578e-07	4.69816224708e-06	2610507I01Rik	3.0211261133	4.06802360302
ENSMUSG00000023004	En	-1.74188907936	1.19350220382e-07	4.82524502101e-06	Tuba1b	7.95908240342	9.70097148277
ENSMUSG00000037149	En	-2.0030804473	1.2073474014e-07	4.86892491094e-06	Ddx1	2.64269113403	4.64577158133
ENSMUSG00000027463	En	0.680789281943	1.23664194855e-07	4.97453205935e-06	Slc52a3	0.736220024115	0.0554307421712
ENSMUSG00000055069	En	0.614970745997	1.29894824588e-07	5.19904035414e-06	Rab39	0.635742586313	0.0207718403152
ENSMUSG00000051506	En	1.52645000076	1.31411828973e-07	5.24664185e-06	Wdfy4	3.49034019276	1.963890192
ENSMUSG00000024681	En	-3.09241986091	1.33033021167e-07	5.29815589274e-06	Ms4a3	3.32483251985	6.41725238076
ENSMUSG00000009585	En	-1.96649617021	1.3463241218e-07	5.34854818612e-06	Apobec3	3.42213160893	5.38862777914
ENSMUSG00000016756	En	-1.26661337146	1.37752667792e-07	5.45896091917e-06	Cmah	2.29228699971	3.55890037117
Plet1	Sy	0.636330012293	1.38125637524e-07	5.46022581916e-06	Plet1	0.680284354771	0.0439543424783
ENSMUSG00000094786	En	-0.703009464772	1.39603196745e-07	5.50504231501e-06	Gm14403	0.557589858125	1.2605993229
ENSMUSG00000035235	En	1.48423996385	1.4641228537e-07	5.74524678622e-06	Trim13	2.34470617465	0.860466210793
ENSMUSG00000028378	En	-2.06294214204	1.4740149382e-07	5.76992155514e-06	Ptgr1	1.24331834505	3.30626048709
ENSMUSG00000021131	En	-1.58869687107	1.50059572456e-07	5.85964330492e-06	Erh	7.15249784497	8.74119471604
ENSMUSG00000005410	En	-2.1724539539	1.53688102986e-07	5.98673121362e-06	Mcm5	2.8462604339	5.0187143878
ENSMUSG00000000184	En	-1.83725879468	1.576760144e-07	6.12716745278e-06	Ccnd2	3.80238077099	5.63963956567
ENSMUSG00000024013	En	1.873718208	1.5857387574e-07	6.14713741065e-06	Fgd2	3.63941059951	1.76569239151
ENSMUSG00000074890	En	-0.95611155351	1.65337897747e-07	6.39386411336e-06	Lcmt2	2.93502841859	3.8911399721
ENSMUSG00000016024	En	-1.98847021898	1.81668023311e-07	6.97483226189e-06	Lbp	1.50850767558	3.49697789456
ENSMUSG00000020709	En	0.628547907824	1.85356131546e-07	7.09940589965e-06	Adap2	0.694060198802	0.0655122909783
ENSMUSG00000035493	En	1.13398799337	1.86501570571e-07	7.11455320117e-06	Tgfbi	1.60710068032	0.473112686957
ENSMUSG00000046314	En	0.639755147242	1.86640371299e-07	7.11455320117e-06	Stxbp6	0.811433594813	0.171678447571
ENSMUSG00000054408	En	-2.0551327629	1.89615283952e-07	7.21078550136e-06	Spcs3	5.23805628787	7.29318905078
ENSMUSG00000061665	En	1.22392272874	1.90911579914e-07	7.22867531831e-06	Cd2ap	1.92183229345	0.697909564707
ENSMUSG00000028452	En	-1.43660745326	1.90988735768e-07	7.22867531831e-06	Vcp	5.04217859086	6.47878604413
ENSMUSG00000062647	En	-0.715742635817	1.96398655523e-07	7.39845288216e-06	Rpl7a	10.0760802965	10.7918229324
ENSMUSG00000071533	En	-1.28539255543	1.97265236428e-07	7.41365360377e-06	Pcnp	7.87270857225	9.15810112768
ENSMUSG00000024480	En	-2.32174634219	1.98670382464e-07	7.44897616685e-06	Ap3s1	3.24789915233	5.56964549452
ENSMUSG00000031146	En	2.47052746962	2.07136519235e-07	7.73019970384e-06	Plp2	6.71104858373	4.24052111411
ENSMUSG00000022571	En	-2.16214138748	2.10204504328e-07	7.82645142857e-06	Pycrl	1.83889122274	4.00103261022
ENSMUSG00000026918	En	-1.55399095407	2.13925795569e-07	7.94652433191e-06	Brd3	3.44851423919	5.00250519326
ENSMUSG00000024742	En	-2.13795037953	2.15661969236e-07	7.99247251728e-06	Fen1	2.15498828618	4.29293866571
ENSMUSG00000024084	En	0.886777922767	2.210317602e-07	8.17256000187e-06	Qpct	1.05770853143	0.17093060866
ENSMUSG00000070995	En	-0.673294243744	2.22178888234e-07	8.19604608439e-06	Gm6313	1.53174649879	2.20504074254
Gm16938	Sy	-0.685065786469	2.31965409045e-07	8.53739356047e-06	Gm16938	0.257949349042	0.943015135511
ENSMUSG00000024844	En	-1.69492245145	2.34929841057e-07	8.62666686999e-06	Banf1	6.31341867495	8.0083411264
ENSMUSG00000046756	En	-1.89608144897	2.43942403139e-07	8.93711184041e-06	Mrps7	1.73492247458	3.63100392355
ENSMUSG00000022673	En	-2.03307753025	2.46172869863e-07	8.99823663587e-06	Mcm4	3.51797767521	5.55105520546
ENSMUSG00000028656	En	1.64975862848	2.49080516828e-07	9.0837792128e-06	Cap1	4.19797181953	2.54821319105
ENSMUSG00000030149	En	0.874586260504	2.52761845649e-07	9.19708442917e-06	Klrk1	1.09584192729	0.221255666788
ENSMUSG00000033083	En	1.17600487776	2.66971441703e-07	9.69209247544e-06	Tbc1d4	1.78765424357	0.611649365815
ENSMUSG00000031143	En	-1.75582044239	2.93713606276e-07	1.06282434197e-05	Ccdc22	0.625029605281	2.38085004767
