UID	Symbol	Pearson rho	Pearson p-value	Cell State
E130114P18Rik	E130114P18Rik	0.08052455296258389	0.00011255809140121893	10
Ube2h	Ube2h	0.07987334244563561	0.00012790323400935948	10
Cnksr3	Cnksr3	0.0797646074076099	0.00013065001774334125	10
Rab6b	Rab6b	0.07925858461464258	0.00014417955719089767	10
Erich1	Erich1	0.07918739072986976	0.00014618564008931636	10
Arpp21	Arpp21	0.07889051966787881	0.000154837333707395	10
Mob4	Mob4	0.07825498012470936	0.00017500393021919694	10
1810055G02Rik	1810055G02Rik	0.07824756867216913	0.00017525304905770267	10
Micu2	Micu2	0.0779277011954495	0.0001863278123285396	10
Stambp	Stambp	0.077893514699742	0.00018754957399504595	10
RP23-143D11.1	RP23-143D11.1	0.07764749090336232	0.00019656649304412597	10
1700067K01Rik	1700067K01Rik	0.07754732622018955	0.00020035291179686958	10
Capn12	Capn12	0.07740237749931382	0.00020595366203364707	10
Gm17059	Gm17059	0.07729562632762169	0.00021017209366022997	10
Pigp	Pigp	0.07711125852005037	0.00021764921363502546	10
Tef	Tef	0.07648044505232303	0.0002451632037428683	10
Rarres1	Rarres1	0.0764620308049282	0.00024601335344810136	10
Ttll9	Ttll9	0.07632975112306138	0.0002522021642997284	10
Nars2	Nars2	0.07631420623503841	0.0002529389498782904	10
Ftx	Ftx	0.07622522420866713	0.00025719542823273117	10
Apoo-ps	Apoo-ps	0.07602182938164359	0.00026717824227526454	10
Cux1	Cux1	0.0757436516785054	0.00028142014054350424	10
Sptb	Sptb	0.07567371876008257	0.0002851107005421116	10
1700124L16Rik	1700124L16Rik	0.07521673438077067	0.0003103652658521432	10
Gna12	Gna12	0.0751479505720038	0.0003143429776008342	10
Snx10	Snx10	0.07448704495965065	0.00035506977100952463	10
Syvn1	Syvn1	0.07439871755133315	0.0003608720222118659	10
Tor2a	Tor2a	0.07438831324024839	0.00036156128715185095	10
Commd8	Commd8	0.07428286670538083	0.0003686166655255092	10
Mgam	Mgam	0.07409746119304342	0.0003813349031521503	10
Cttn	Cttn	0.0737351310015924	0.00040738116872262914	10
Megf8	Megf8	0.07351304456952104	0.00042415716741304977	10
Txndc16	Txndc16	0.07348294605830806	0.0004264797290456621	10
Dgkq	Dgkq	0.07342857051789456	0.00043070574747233807	10
Kmt2e	Kmt2e	0.07333663909660976	0.0004379395589831778	10
Pex12	Pex12	0.07320448938890242	0.00044853678209198794	10
Coq7	Coq7	0.07303267690648325	0.00046267237614586914	10
Tmem208	Tmem208	0.0729558349174292	0.00046912791515929026	10
Mib2	Mib2	0.07284638225488956	0.0004784681961399316	10
Preb	Preb	0.07268578430821103	0.0004924871980761509	10
Dyx1c1	Dyx1c1	0.07260395947310988	0.000499776204318212	10
Slc11a2	Slc11a2	0.07255872395735118	0.0005038488329603977	10
Abtb2	Abtb2	0.07244280255623753	0.000514427008134598	10
Grik3	Grik3	0.07199066716134672	0.0005576942587010742	10
Mapk8ip2	Mapk8ip2	0.07178837080127022	0.0005781297203154834	10
Gmds	Gmds	0.07147208616073951	0.0006114807937435003	10
Appbp2	Appbp2	0.07145596651074076	0.0006132275597502291	10
Hist1h4a	Hist1h4a	0.0713354032456791	0.0006264399828948244	10
Psenen	Psenen	0.07118235158784278	0.0006435940891793841	10
Pnrc2	Pnrc2	0.07117563917203765	0.0006443563223595517	10
Xlr	Xlr	0.07114489135658793	0.0006478586496198997	10
Pgpep1l	Pgpep1l	0.0705143135122391	0.0007237043503046145	10
Ankrd46	Ankrd46	0.07048818898958406	0.0007270177093057156	10
Serpinb6b	Serpinb6b	0.07038090137554419	0.0007407731573452303	10
Pacs2	Pacs2	0.07019164064969181	0.0007656289668965197	10
Hist2h2aa1	Hist2h2aa1	0.07011324713360745	0.0007761493374089139	10
Dclk2	Dclk2	0.06972534242985652	0.0008302078689288116	10
Tmem175	Tmem175	0.06962285724433324	0.0008450621475957267	10
Abhd3	Abhd3	0.0696166328137428	0.0008459722088606928	10
Gm5113	Gm5113	0.06945250030669328	0.0008702999781596873	10
Skida1	Skida1	0.06940754675251423	0.0008770752014753307	10
Azi2	Azi2	0.06938408867344706	0.0008806300837645729	10
Trappc4	Trappc4	0.06916428350242405	0.0009145943382106097	10
Nr6a1	Nr6a1	0.06892196314598643	0.0009534410487970891	10
Mroh7	Mroh7	0.06880946333854351	0.0009719903174382804	10
Mospd3	Mospd3	0.06874489888683434	0.0009827861483830734	10
Dedd	Dedd	0.0687048205289298	0.000989543360008805	10
Birc2	Birc2	0.06855614713632262	0.0010149869689380674	10
Adh4	Adh4	0.06847920332910509	0.0010283913166225871	10
Dyrk1b	Dyrk1b	0.06826465941544398	0.0010666364715587462	10
Slc25a42	Slc25a42	0.06802508278592881	0.001110895522627754	10
Kmt2c	Kmt2c	0.06791305268972646	0.0011321687846614686	10
Cdk7	Cdk7	0.06788983194104588	0.0011366249676193288	10
4632428C04Rik	4632428C04Rik	0.06780734553097097	0.0011525858760954245	10
Nrap	Nrap	0.0675348293476201	0.001206800494567242	10
Ttc13	Ttc13	0.06749251123984844	0.0012154274356722425	10
Araf	Araf	0.06723615016385409	0.001268917635084388	10
Yjefn3	Yjefn3	0.06661289661865931	0.0014081456265888715	10
Wdr93	Wdr93	0.06654223641733398	0.0014247887384143025	10
Zfp763	Zfp763	0.06627677193884793	0.001488947976663848	10
Tab2	Tab2	0.06625675233176344	0.0014938927331272567	10
2700046G09Rik	2700046G09Rik	0.06607282394230189	0.0015400349698744488	10
Pigv	Pigv	0.0660208734617197	0.0015533033832743712	10
Mrps18a	Mrps18a	0.06583825082918239	0.0016007854665034344	10
Lin7b	Lin7b	0.06570730145907931	0.001635650478051181	10
5031425E22Rik	5031425E22Rik	0.06557349797296656	0.001671995576200689	10
Cort	Cort	0.06543856373336929	0.0017093984688172459	10
Cflar	Cflar	0.06532515696048087	0.0017414272286711714	10
Ints3	Ints3	0.06526159996165964	0.0017596174521868225	10
Fyttd1	Fyttd1	0.06482988045955765	0.0018878706823678862	10
Mppe1	Mppe1	0.06481706738672609	0.001891805034766787	10
2410022M11Rik	2410022M11Rik	0.064709264342488	0.0019252060293296432	10
1810063I02Rik	1810063I02Rik	0.06444386391498387	0.0020097549766965295	10
Gm26935	Gm26935	0.06442925083390935	0.0020145077461006075	10
Prkci	Prkci	0.06430266781220381	0.002056111123240958	10
Gck	Gck	0.0642603505621702	0.0020701940456278435	10
Snx32	Snx32	0.06411640943685591	0.002118761308061566	10
H2-Q6	H2-Q6	0.06399052884823542	0.002162088283212399	10
Metap1d	Metap1d	0.06379084051146568	0.0022324869605543124	10
Tob2	Tob2	0.06367406752794524	0.002274620914331498	10
2310015A10Rik	2310015A10Rik	0.06346023663747864	0.002353667370718657	10
Ccdc91	Ccdc91	0.06303026516013835	0.002520272623807218	10
Zfp954	Zfp954	0.06299306037916373	0.0025351839336036188	10
Cherp	Cherp	0.06294668699543939	0.002553882813881662	10
Tmem214	Tmem214	0.06280453279451409	0.002611991029517372	10
Luc7l2	Luc7l2	0.06279583931438878	0.0026155835483666926	10
Ggt7	Ggt7	0.06273746995758532	0.0026398214114804483	10
Rps27rt	Rps27rt	0.0625726203292349	0.0027093873629421366	10
Ffar4	Ffar4	0.06253332864489286	0.002726213473678186	10
Fbxw9	Fbxw9	0.062309019256306115	0.002824111334939112	10
Pex14	Pex14	0.062266810375709254	0.0028428877766974473	10
Wbp1l	Wbp1l	0.062237826689857334	0.002855846934567313	10
Ipp	Ipp	0.062093295310251324	0.0029212778039777792	10
Maml3	Maml3	0.06199093289813569	0.0029684422905669953	10
Rxrb	Rxrb	0.0619774303665601	0.002974715282641301	10
Cuta	Cuta	0.06196704260090833	0.002979549443646936	10
Golph3	Golph3	0.061850726409811534	0.0030341708466395893	10
Mat2b	Mat2b	0.061833804731431706	0.0030421927776084073	10
Pigc	Pigc	0.06182140274807552	0.003048084361951329	10
Taf9b	Taf9b	0.06161403797769474	0.0031481463804987073	10
Abcd4	Abcd4	0.061540314096358795	0.003184436119209866	10
Carkd	Carkd	0.060951428137029896	0.0034882693310745055	10
Golga5	Golga5	0.06089429631341903	0.0035191067676936297	10
Sar1b	Sar1b	0.06083535185108723	0.003551182215539001	10
Riok3	Riok3	0.06082552830386919	0.003556553601923133	10
Fzd3	Fzd3	0.06053461587614418	0.003719007421298082	10
Secisbp2	Secisbp2	0.06045776351975039	0.0037630351489058235	10
Cep63	Cep63	0.06031398299491561	0.0038466786280167706	10
Ttf1	Ttf1	0.060269336315218455	0.0038729929541836934	10
Cog4	Cog4	0.059994074184229695	0.004038871230341019	10
Tmem30a	Tmem30a	0.05987260216675986	0.004114101414285001	10
Kcnh3	Kcnh3	0.05977769018565618	0.004173764296150628	10
Sft2d3	Sft2d3	0.0595261089411855	0.0043357258516759055	10
D430042O09Rik	D430042O09Rik	0.059495171926285284	0.004356030588417215	10
Cage1	Cage1	0.05922497526686295	0.004537062746238704	10
Plekhm3	Plekhm3	0.059223478352612394	0.004538084375974485	10
Gm13157	Gm13157	0.058716309243868836	0.004896454078718525	10
Slc2a12	Slc2a12	0.05854301010455867	0.005024652547993603	10
Tmem80	Tmem80	0.05853532973000673	0.005030403675791211	10
Immp2l	Immp2l	0.058515462038380775	0.005045308369360268	10
Adam4	Adam4	0.05839355356653287	0.005137640570806231	10
Zfp850	Zfp850	0.0582834369853844	0.005222350619627991	10
Dstyk	Dstyk	0.05820622777631843	0.005282495737396688	10
Impg2	Impg2	0.05801182692832342	0.005436710528933881	10
Dcaf6	Dcaf6	0.057848962305902196	0.005569022249961452	10
Ccnt2	Ccnt2	0.057568825650807634	0.0058034133927835786	10
Rab10os	Rab10os	0.057396851998205066	0.0059516710139186435	10
Zfp729a	Zfp729a	0.05681032852413799	0.0064833083601269735	10
Dusp27	Dusp27	0.05671403746480174	0.00657455735325644	10
Plpp4	Plpp4	0.05669885682471999	0.006589047946937354	10
Arf4os	Arf4os	0.05654501571306238	0.006737523414093023	10
Leng1	Leng1	0.05643621327523636	0.006844338153490261	10
Zfp28	Zfp28	0.05601558680020786	0.007271726999990954	10
Tfg	Tfg	0.05596503592172982	0.0073246693669353005	10
Adck4	Adck4	0.05569232327977502	0.007616289683724861	10
Gm28730	Gm28730	0.055528349328768954	0.007796598771313899	10
Mcfd2	Mcfd2	0.0554903406546323	0.007838935679169469	10
Rbm7	Rbm7	0.05545496261545407	0.00787852720945818	10
Qk	Qk	0.05533032184271278	0.008019442679029883	10
Rce1	Rce1	0.05530805066503305	0.008044858031709831	10
Bnipl	Bnipl	0.055301316849741246	0.0080525566824726	10
Ndufaf7	Ndufaf7	0.0552050328992667	0.008163359636545353	10
Ttc4	Ttc4	0.054884409674360264	0.008542228235241164	10
Myeov2	Myeov2	0.054869838125403726	0.00855981421925623	10
Mterf1b	Mterf1b	0.05470675725201626	0.00875884999091118	10
RP23-449M8.5	RP23-449M8.5	0.05466702153120061	0.008807968207401998	10
Atg4b	Atg4b	0.05453339865367458	0.0089749514978215	10
Dusp11	Dusp11	0.054492109488275355	0.009027117292980568	10
St13	St13	0.05444884452579426	0.009082069492402384	10
Cope	Cope	0.05434569219806464	0.009214292385307599	10
Nwd2	Nwd2	0.054183510260027684	0.009425654303025388	10
Abtb1	Abtb1	0.05407309667748289	0.009572011707846757	10
1110012L19Rik	1110012L19Rik	0.05392635066824523	0.009769662033330684	10
Plpp7	Plpp7	0.05353173289702198	0.01031931449092954	10
March7	March7	0.053487618846452624	0.010382437735650084	10
Zfp120	Zfp120	0.053429869731236736	0.01046559039402935	10
Mycbp2	Mycbp2	0.053157599846983566	0.0108656594501743	10
Rnf11	Rnf11	0.05301214386555209	0.011084909387402257	10
2810032G03Rik	2810032G03Rik	0.05288037918547434	0.011286903242439528	10
Mblac2	Mblac2	0.05285949044153795	0.011319223656021183	10
4933429H19Rik	4933429H19Rik	0.052669010932467994	0.01161775522213509	10
Dubr	Dubr	0.05259149776337699	0.011741223665591037	10
Prosc	Prosc	0.05258889454696498	0.011745390364354581	10
Btbd9	Btbd9	0.052093685976295365	0.012562260618836387	10
Brf1	Brf1	0.05197225494873824	0.01277008523095333	10
Eapp	Eapp	0.051724826934667185	0.013202980792946888	10
Ghdc	Ghdc	0.051546436985409436	0.013523082959010052	10
Gm9958	Gm9958	0.05147318719246566	0.013656494204559728	10
Zfp407	Zfp407	0.05144601148857454	0.013706284520004905	10
Slain2	Slain2	0.0514237726956632	0.013747148749617527	10
Ncor1	Ncor1	0.05137101681279745	0.01384451912286542	10
Gm28424	Gm28424	0.05040166565853507	0.01574517025321422	10
Nol4	Nol4	0.050165743253477536	0.016241096859099947	10
Zgpat	Zgpat	0.05001624366664676	0.016562410243231324	10
Stxbp1	Stxbp1	0.05000595927221388	0.01658471778426753	10
Ccdc90b	Ccdc90b	0.04975310023914477	0.01714154264890975	10
Spaca6	Spaca6	0.049711548329698714	0.01723459597747262	10
Fbxl15	Fbxl15	0.04957957012614532	0.017533097371463056	10
AA415398	AA415398	0.049392575789977196	0.017963783228743046	10
Hist1h2ai	Hist1h2ai	0.049333128337283406	0.018102629331208504	10
Gabrb1	Gabrb1	0.0489459153736926	0.01903020318118135	10
Nudt13	Nudt13	0.048882223641785266	0.019186690166404296	10
Nr2c2	Nr2c2	0.04840281035638289	0.0204010780545882	10
Mks1	Mks1	0.048393876877268684	0.020424329037215902	10
Zfp111	Zfp111	0.04837611769955828	0.020470619091608584	10
Gm26981	Gm26981	0.04823836642574409	0.020832789405908082	10
Alyref2	Alyref2	0.04811337125041635	0.0211662390992012	10
9330020H09Rik	9330020H09Rik	0.04792300168128616	0.021683014275433905	10
Heph	Heph	0.04787521133023321	0.021814456094659804	10
Epdr1	Epdr1	0.04776970056238868	0.022107107195625957	10
Sptbn4	Sptbn4	0.047750412007146165	0.022160974485382977	10
Pias2	Pias2	0.04769323304673345	0.02232132947209749	10
Snx15	Snx15	0.047627766413991565	0.02250616390063263	10
Gm10311	Gm10311	0.047527121300394055	0.022792912070201447	10
Mmaa	Mmaa	0.047193416625882646	0.02376648391876097	10
Fsip1	Fsip1	0.04687757867255052	0.024720933932934154	10
Tmem131	Tmem131	0.04678063513599812	0.025020471533906127	10
Tti2	Tti2	0.04667545605191751	0.025349002397637595	10
A530017D24Rik	A530017D24Rik	0.046652955835029986	0.02541976507950092	10
Gm17529	Gm17529	0.046371423359059735	0.026319720313016045	10
Gm3448	Gm3448	0.046300397911385203	0.02655106213716034	10
Pim2	Pim2	0.0461927173011429	0.026905143470469777	10
Cyb5d1	Cyb5d1	0.04610606080893093	0.027193043637495584	10
Pcgf3	Pcgf3	0.04602874272525092	0.02745215767259933	10
Mthfsd	Mthfsd	0.04585651541914379	0.028037000328100168	10
Dmc1	Dmc1	0.045732149613160876	0.028465961435542416	10
Fdft1	Fdft1	0.04566102462410687	0.02871381532029422	10
Gnal	Gnal	0.04539759264406214	0.02964805765910688	10
Tssk4	Tssk4	0.04533491861665544	0.029874134881375296	10
Golga1	Golga1	0.04506961752028678	0.030847604265843927	10
Ago4	Ago4	0.04486162431807223	0.03162970929767656	10
Nadsyn1	Nadsyn1	0.044654586230651105	0.0324250394145785	10
Dancr	Dancr	0.044277571307837084	0.033917347207453125	10
Ikbkg	Ikbkg	0.044276746523976354	0.03392067515219278	10
Mdm2	Mdm2	0.043012125439311856	0.03936255199648905	10
Golga3	Golga3	0.04243236110150058	0.042095035808231936	10
Atg13	Atg13	0.04157369642091482	0.04643561322230116	10
Mrpl9	Mrpl9	0.040975872702891276	0.049675054162891426	10
Zfp574	Zfp574	0.04038851539731072	0.05304015538198255	10
5730455P16Rik	5730455P16Rik	0.03993892359975758	0.055742767425425395	10
Pygo2	Pygo2	0.039507402588558414	0.058443624775035376	10
Mrps31	Mrps31	0.039454617998687325	0.058781334374386505	10
Ykt6	Ykt6	0.03923852308153824	0.060180811401811064	10
Zbtb44	Zbtb44	0.0390322808037632	0.06154211783917061	10
2900009J06Rik	2900009J06Rik	0.03869703134935346	0.06380924203897802	10
Gpkow	Gpkow	0.0381891629670852	0.06737465344704306	10
Nthl1	Nthl1	0.036480578709950646	0.08058984825265215	10
Mok	Mok	0.03574866735257727	0.08686063538762484	10
Ctu1	Ctu1	0.02760339436889605	0.18620011269560813	10
Sostdc1	Sostdc1	0.727032267465619	0.0	11
Tmem213	Tmem213	0.6814787972011985	3.099702962e-313	11
Slc12a1	Slc12a1	0.6806199806804537	3.786183950835e-312	11
Tmem52b	Tmem52b	0.6803236117491992	8.962042983177e-312	11
Tfap2b	Tfap2b	0.6660235757148987	3.1301929545680882e-294	11
Npb	Npb	0.6088698215889641	6.448579928523618e-233	11
Mal	Mal	0.6059299728259778	4.259919731953072e-230	11
Cdkl1	Cdkl1	0.5937472915563207	1.0152561425727653e-218	11
Cldn19	Cldn19	0.5886304694802705	4.378844926680737e-214	11
Tfcp2l1	Tfcp2l1	0.5754636250912777	1.5647347374778988e-202	11
Wfdc15b	Wfdc15b	0.565414571313201	4.6202840150637503e-194	11
Ly6a	Ly6a	0.562080335523334	2.5770665321434855e-191	11
Tmem72	Tmem72	0.5570207397318184	3.3074028868738453e-187	11
Ppargc1a	Ppargc1a	0.5506587961179846	3.854037458514799e-182	11
Atp1b1	Atp1b1	0.5504319818927218	5.814735003683785e-182	11
Paqr5	Paqr5	0.5431049469139476	2.892819724734801e-176	11
Shd	Shd	0.542086380040149	1.7464159617608755e-175	11
Muc1	Muc1	0.5214091138294811	3.374997097384733e-160	11
Cldn16	Cldn16	0.5100227785142931	3.197453818248857e-152	11
Kcnj1	Kcnj1	0.5021886826515097	6.601478734460941e-147	11
Atp6v1b1	Atp6v1b1	0.49501130245571207	3.705161260030566e-142	11
Bsnd	Bsnd	0.490727092126052	2.239034983933096e-139	11
Chchd10	Chchd10	0.4863065399219944	1.5087508218884977e-136	11
Neat1	Neat1	0.4780744861212419	2.170535460873826e-131	11
Hoxd8	Hoxd8	0.4742100007996217	5.125011270791327e-129	11
Sall3	Sall3	0.4676914573239231	4.4075472749056265e-125	11
Atp1a1	Atp1a1	0.44209049717746773	1.975476529845121e-110	11
Pou3f3	Pou3f3	0.4376120796732005	5.3986582776695216e-108	11
Prr15l	Prr15l	0.4311656783980052	1.4994001794456152e-104	11
Fabp3	Fabp3	0.42646885127074935	4.347968557565938e-102	11
Fam107a	Fam107a	0.4202573745770096	6.8441319765548154e-99	11
Clcnkb	Clcnkb	0.41807883174537264	8.725232774071039e-98	11
Mitf	Mitf	0.40344862849311053	1.4321994074689435e-90	11
Pantr1	Pantr1	0.3974810305254648	9.929017490866245e-88	11
Chst8	Chst8	0.3917525714284008	4.672552430907953e-85	11
2610528J11Rik	2610528J11Rik	0.3870790127089321	6.472931662730377e-83	11
Kcnj16	Kcnj16	0.38359114580652154	2.4367036397796113e-81	11
Cdh1	Cdh1	0.38139623334760364	2.3367024712527508e-80	11
S100g	S100g	0.3793879316519203	1.8211679408073223e-79	11
Nudt4	Nudt4	0.36900234515773694	5.924957771533341e-75	11
Adgrg1	Adgrg1	0.36756274997457955	2.427670455684665e-74	11
Syt17	Syt17	0.3563759187712492	1.0943514085903706e-69	11
Emx1	Emx1	0.356186809784642	1.3068822175297553e-69	11
1700011H14Rik	1700011H14Rik	0.3544458090528404	6.658752852416935e-69	11
Hoxb5os	Hoxb5os	0.3498647965129555	4.6021700597584904e-67	11
Gm12927	Gm12927	0.3462138609794999	1.2801921274212167e-65	11
Emb	Emb	0.3455196920826804	2.397277329247216e-65	11
Cds1	Cds1	0.34517152630763853	3.2817385876912885e-65	11
Pdgfa	Pdgfa	0.3439643401047016	9.719554501081296e-65	11
Crb3	Crb3	0.340303460713917	2.5405168557288704e-63	11
Dusp9	Dusp9	0.33954501188916625	4.967841421162451e-63	11
Gm13111	Gm13111	0.3388818398868209	8.915787412806257e-63	11
Cd164l2	Cd164l2	0.33592754408743747	1.1860490938495475e-61	11
Sdc4	Sdc4	0.33552977909605164	1.6768410242597146e-61	11
Ldhb	Ldhb	0.33534058713673515	1.9767180683963602e-61	11
Pfkp	Pfkp	0.33214153775453464	3.137305004634597e-60	11
Cdo1	Cdo1	0.32728473265644126	1.959332838613297e-58	11
Gstt3	Gstt3	0.3268901517907169	2.732441692955156e-58	11
Tspo	Tspo	0.3238537838989394	3.474550587254238e-57	11
Rhbg	Rhbg	0.32261340004668576	9.736403821598386e-57	11
Foxb1	Foxb1	0.3168413577554189	1.1047269410652359e-54	11
Fam81a	Fam81a	0.3067510351465646	3.3706151492252975e-51	11
Stk32b	Stk32b	0.3042886116552206	2.2777025461909256e-50	11
Smagp	Smagp	0.297585717604865	3.7661557254682054e-48	11
Lamb1	Lamb1	0.2966235221623755	7.754185542508674e-48	11
Prdm16	Prdm16	0.2966173371806267	7.790195574136123e-48	11
Pappa2	Pappa2	0.294022948680198	5.38536226187579e-47	11
Eps8l2	Eps8l2	0.2939345529880434	5.750036001549868e-47	11
Fam195a	Fam195a	0.293234941961496	9.65001517815222e-47	11
Efhd1	Efhd1	0.2918759338756565	2.627330583235248e-46	11
Mecom	Mecom	0.29138842740327675	3.758156386716049e-46	11
Foxi1	Foxi1	0.2897851236224302	1.2136599991881632e-45	11
F2rl1	F2rl1	0.2896511375422407	1.3381181567806443e-45	11
Fstl1	Fstl1	0.28789065155245863	4.80212577531242e-45	11
Cys1	Cys1	0.2870760470795536	8.64713803167325e-45	11
Pard6b	Pard6b	0.28412218576771164	7.178586511661236e-44	11
Gal3st1	Gal3st1	0.28375964599802267	9.291555739812003e-44	11
Hoxd9	Hoxd9	0.2811071810619091	6.064843048532948e-43	11
Prdx5	Prdx5	0.2782207651943706	4.563816685605286e-42	11
Elovl7	Elovl7	0.27776275726733907	6.2725966119481e-42	11
Mrps6	Mrps6	0.2775741452220951	7.149071945410873e-42	11
Nrcam	Nrcam	0.2770812284570672	1.0057399340264541e-41	11
Plekhd1	Plekhd1	0.27584801722615393	2.35515579243769e-41	11
Trabd2b	Trabd2b	0.2745404739450302	5.777650552462473e-41	11
Rassf6	Rassf6	0.26972675593726686	1.5073426667715368e-39	11
Kcnj10	Kcnj10	0.26951647697076925	1.7355320709278362e-39	11
Cyfip2	Cyfip2	0.26942522279399034	1.8449448496625183e-39	11
Map7	Map7	0.2692954770430863	2.0124063541935465e-39	11
Fn3k	Fn3k	0.26840204929091793	3.6557391284782964e-39	11
Tuba4a	Tuba4a	0.2683907296247263	3.6834406360557727e-39	11
Dmtn	Dmtn	0.267241629838425	7.911184774500275e-39	11
Rb1	Rb1	0.2663193717255049	1.4571887641498322e-38	11
Pgam2	Pgam2	0.2660153369148643	1.781302820789784e-38	11
Tmem178	Tmem178	0.2644318180605611	5.048757832393925e-38	11
Sod2	Sod2	0.2635608673079221	8.927380181791868e-38	11
Smtnl2	Smtnl2	0.2624313215906749	1.8637090873793666e-37	11
Esrp1	Esrp1	0.26222951531285804	2.1248280584653712e-37	11
Hsbp1l1	Hsbp1l1	0.2615080051468424	3.3924447303550643e-37	11
St14	St14	0.2590268037866027	1.6765544984137274e-36	11
Phyhipl	Phyhipl	0.2581577617013266	2.922054162369756e-36	11
Gca	Gca	0.25765864192232474	4.01646256523384e-36	11
Me3	Me3	0.2548110715623458	2.433761901083489e-35	11
Kif21a	Kif21a	0.25447104967033435	3.013367499282317e-35	11
Scn4b	Scn4b	0.25364329748478776	5.06196713749311e-35	11
Nabp1	Nabp1	0.2526498772639712	9.409851983080586e-35	11
Cpt1a	Cpt1a	0.2500798284436743	4.62046687807183e-34	11
Ccdc106	Ccdc106	0.24989286979539385	5.183836584390542e-34	11
Cox8a	Cox8a	0.24715681625264302	2.761165741756868e-33	11
Cend1	Cend1	0.2456643735345933	6.816842245279202e-33	11
Atp6v1f	Atp6v1f	0.24522198192611921	8.900546155766916e-33	11
Hcfc1r1	Hcfc1r1	0.24326166196543833	2.883368132123541e-32	11
Vdr	Vdr	0.23928194259338934	3.03573963557764e-31	11
Tjp3	Tjp3	0.23828514539229045	5.437642793255695e-31	11
Fhod3	Fhod3	0.23690100275897863	1.2161584902600229e-30	11
Ly6e	Ly6e	0.23537428333085697	2.937462969815026e-30	11
Nfatc2	Nfatc2	0.23456214576292223	4.68368414213378e-30	11
Arid3a	Arid3a	0.23454175118517323	4.7387717296268364e-30	11
Atp5g1	Atp5g1	0.23383740676114326	7.09164863091739e-30	11
Clcnka	Clcnka	0.23205378601076004	1.9566749091222098e-29	11
